Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Distance cycling(mi),Distance walking / running(mi),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2020-09-19,571.365,16.000,1874.182,,2.986,10.000,6.000,58.396,48.000,129.000,5662.073,99.000
2020-09-20,475.838,16.000,1845.463,,3.055,21.000,4.000,69.919,64.000,109.000,5833.927,96.500
2020-09-21,738.115,13.000,1807.408,,4.644,60.000,10.284,56.718,51.000,139.000,7808.000,95.500
2020-09-22,689.842,17.000,1858.907,5.688,3.439,57.000,8.000,61.448,48.000,147.000,6484.000,100.000
2020-09-23,712.348,15.000,1834.784,4.179,3.917,55.000,12.000,62.016,54.000,145.000,7107.000,103.000
2020-09-24,550.556,13.000,1801.542,3.011,2.783,34.000,8.000,57.307,48.000,105.000,5074.000,75.000
2020-09-25,583.477,15.000,1829.942,2.765,3.427,49.000,11.142,60.204,48.000,142.000,6561.000,96.000
2020-09-26,630.501,15.000,1850.677,,5.253,57.000,13.000,61.491,67.000,162.000,9954.000,103.000
2020-09-27,475.958,14.000,1802.248,,4.186,38.000,19.241,59.573,57.000,133.000,7824.286,98.500
2020-09-28,599.176,16.000,1817.368,,4.406,53.000,14.161,56.848,48.000,146.000,8226.000,
2020-09-29,581.139,10.000,1747.671,,4.368,30.000,11.000,57.454,52.000,65.000,8341.000,
2020-09-30,900.008,13.000,1850.137,,4.327,84.000,10.000,63.325,49.000,152.000,7893.000,110.000
2020-10-01,585.489,16.000,1823.717,,4.288,37.000,17.000,58.052,50.000,91.000,8014.448,105.000
2020-10-02,383.384,14.000,1816.636,,2.039,22.000,16.000,59.377,50.000,59.000,3751.000,86.000
2020-10-03,369.036,16.000,1826.580,,1.678,9.000,5.000,60.277,51.000,63.000,3184.000,93.000
2020-10-04,405.794,14.000,1850.796,,2.962,14.000,9.000,61.938,55.000,87.000,5574.000,91.000
2020-10-05,687.057,15.000,1842.378,1.842,4.515,63.000,29.000,62.497,58.000,163.000,8483.000,113.000
2020-10-06,751.308,14.000,1842.570,2.093,4.393,66.000,9.000,70.261,52.000,125.000,7186.000,124.000
2020-10-07,495.328,14.000,1824.558,1.797,2.856,34.000,7.000,61.298,53.000,112.000,5568.000,100.500
2020-10-08,512.452,13.000,1804.304,1.806,2.620,41.000,9.793,60.216,62.000,85.000,4885.000,102.000
2020-10-09,421.253,12.000,1808.191,,3.124,22.000,6.000,75.937,60.000,61.000,3444.000,111.000
2020-10-10,740.410,12.000,1847.473,,6.997,67.000,28.000,59.982,57.000,201.000,13332.547,92.000
2020-10-11,486.014,13.000,1832.404,,3.363,27.000,17.000,55.431,48.000,103.000,5853.000,76.500
2020-10-12,626.099,15.000,1809.995,3.432,2.617,52.000,8.000,60.170,45.000,102.000,4814.000,93.000
2020-10-13,649.984,15.000,1828.228,1.815,3.280,50.000,12.000,58.823,50.000,110.000,6089.000,98.000
2020-10-14,522.006,11.000,1823.213,,2.594,30.000,8.000,63.449,62.000,90.000,4609.000,104.000
2020-10-15,652.951,16.000,1830.082,2.056,3.227,47.000,12.000,68.597,55.000,115.000,5735.000,122.000
2020-10-16,366.621,12.000,1806.384,,2.076,24.000,9.000,60.832,54.000,56.000,3726.000,93.000
2020-10-17,574.295,15.000,1858.359,,2.767,17.000,10.000,60.995,52.000,211.000,5040.000,112.000
2020-10-18,537.921,14.000,1844.823,,3.438,22.000,7.000,68.602,59.000,142.000,6325.000,94.500
2020-10-19,990.995,11.000,1834.272,12.340,3.214,96.000,8.000,69.733,57.000,172.000,5959.000,111.000
2020-10-20,748.585,12.000,1795.301,3.715,4.049,66.000,8.000,61.519,48.000,121.000,6831.000,93.000
2020-10-21,666.248,14.000,1808.283,,2.229,75.000,,62.623,49.000,121.000,4286.424,135.000
2020-10-22,1051.042,13.000,1836.842,1.814,3.752,112.000,8.000,64.960,48.000,173.000,7291.061,96.500
2020-10-23,718.673,17.000,1854.425,3.472,3.985,54.000,9.000,61.788,50.000,153.000,7409.000,100.000
2020-10-24,684.550,17.000,1854.265,,6.614,36.000,6.000,72.692,64.000,197.000,12844.000,87.000
2020-10-25,438.692,16.000,1817.454,,2.606,13.000,4.000,64.728,57.000,95.000,5021.000,88.000
2020-10-26,1376.174,14.000,1823.004,3.594,5.258,139.000,5.000,68.853,47.000,200.000,9540.974,144.000
2020-10-27,807.928,17.000,1845.794,3.618,3.522,99.000,8.000,64.975,51.000,154.000,6582.000,80.000
2020-10-28,370.346,15.000,1844.022,,1.628,2.000,,60.951,52.000,77.000,3030.000,127.000
2020-10-29,1087.317,13.000,1829.361,3.602,4.456,116.000,12.000,66.353,52.000,173.000,8284.196,98.000
2020-10-30,739.392,12.000,1838.391,,4.840,50.000,1.000,63.363,50.000,162.000,9388.000,137.000
2020-10-31,783.036,14.000,1842.147,,5.632,93.690,6.888,65.267,48.000,176.000,11209.949,92.000
2020-11-01,735.473,18.000,1953.969,,4.486,84.310,36.112,61.654,50.000,157.000,8230.051,105.500
2020-11-02,1227.800,14.000,1827.332,,5.051,135.000,9.000,72.956,51.000,160.000,9381.000,108.000
2020-11-03,880.989,12.000,1798.430,,3.241,108.000,11.000,67.318,51.000,136.000,6152.000,144.000
2020-11-04,612.162,13.000,1802.241,,2.133,52.000,8.000,67.306,55.000,79.000,3895.000,164.000
2020-11-05,1190.713,16.000,1851.724,,5.226,123.000,13.000,70.495,52.000,181.000,9574.000,108.000
2020-11-06,622.167,13.000,1823.381,3.602,3.388,49.000,7.000,59.913,49.000,108.000,6356.124,99.000
2020-11-07,505.622,14.000,1857.569,,3.211,15.000,2.000,71.648,60.000,149.000,6274.474,79.000
2020-11-08,469.439,13.000,1833.498,,2.854,35.000,7.000,56.130,47.000,108.000,5463.000,93.500
2020-11-09,859.426,15.000,1839.344,,4.815,107.000,14.000,60.197,47.000,151.000,8929.000,92.000
2020-11-10,666.340,15.000,1842.519,3.632,3.552,51.000,12.000,57.943,47.000,114.000,6638.000,84.000
2020-11-11,1312.025,15.000,1874.136,3.609,5.161,135.000,9.000,69.196,48.000,192.000,9479.000,143.000
2020-11-12,561.750,16.000,1847.858,3.616,3.318,52.000,8.000,61.863,60.000,110.000,6272.000,99.000
2020-11-13,584.703,13.000,1809.103,4.576,3.145,52.000,8.000,60.832,51.000,107.000,5938.000,95.500
2020-11-14,577.122,14.000,1800.023,,3.123,49.000,11.000,59.816,57.000,110.000,5850.000,92.000
2020-11-15,791.799,13.000,1860.508,,4.422,80.000,10.000,62.086,50.000,146.000,7919.000,114.000
2020-11-16,621.348,14.000,1853.826,3.569,3.198,55.000,6.000,59.676,47.000,114.000,6032.000,95.000
2020-11-17,1141.247,14.000,1863.328,3.611,4.457,118.000,8.000,66.551,47.000,180.000,8018.000,101.000
2020-11-18,1194.941,16.000,1848.538,,4.978,147.000,9.000,66.907,47.000,182.000,9360.000,91.000
2020-11-19,761.020,16.000,1839.588,,3.893,83.000,14.000,60.396,48.000,141.000,6926.000,103.000
2020-11-20,731.113,15.000,1859.422,3.600,3.362,80.000,6.000,61.203,49.000,128.000,6335.000,94.500
2020-11-21,794.804,14.000,1863.607,,4.011,56.000,1.000,66.808,54.500,156.000,7504.000,89.000
2020-11-22,433.211,13.000,1850.868,,2.993,25.000,3.000,57.689,49.000,84.000,5639.000,96.000
2020-11-23,806.399,12.000,1833.015,,3.623,91.000,,60.199,48.000,137.000,6824.000,85.000
2020-11-24,554.106,12.000,1850.029,0.918,2.266,52.000,3.000,59.522,47.000,104.000,4234.038,99.000
2020-11-25,460.026,11.000,1830.240,,2.220,33.000,4.000,58.760,46.000,81.000,4201.000,111.000
2020-11-26,890.781,14.000,1858.047,,2.635,87.000,12.000,65.288,48.000,167.000,4947.000,111.000
2020-11-27,571.214,11.000,1780.613,,2.044,68.000,11.000,61.034,53.000,93.000,3589.000,97.000
2020-11-28,683.257,13.000,1875.684,,5.989,72.000,13.000,60.251,51.000,180.000,11488.000,87.000
2020-11-29,411.040,12.000,1904.426,,2.214,11.000,8.000,60.089,53.500,77.000,4264.000,89.250
2020-11-30,470.844,14.000,1839.159,,1.652,30.000,3.000,61.160,53.000,95.000,3076.000,91.000
2020-12-01,642.913,13.000,1851.378,,2.887,44.000,5.000,67.909,50.000,124.000,4784.000,84.000
2020-12-02,1013.960,10.000,1847.699,,9.093,112.000,59.000,64.556,,190.000,18710.000,
2020-12-03,463.463,10.000,1832.497,,3.323,18.000,1.000,61.520,55.000,109.000,6693.000,81.500
2020-12-04,365.224,9.000,1888.105,,1.880,6.000,,58.886,,62.000,3439.000,
2020-12-05,398.358,12.000,1826.994,,2.231,21.000,2.000,57.666,49.000,61.000,3948.114,97.000
2020-12-06,596.852,12.000,1827.857,,2.165,44.000,,57.889,57.000,101.000,3966.692,93.500
2020-12-07,570.560,14.000,1839.332,,2.652,46.000,,62.073,57.000,113.000,4605.000,86.000
2020-12-08,464.984,12.000,1838.389,,1.782,44.000,3.000,57.658,56.000,82.000,3236.771,92.000
2020-12-09,783.419,12.000,1828.316,,1.929,70.000,,65.519,59.000,111.000,3666.000,92.500
2020-12-10,710.999,12.000,1886.833,,4.861,68.000,10.000,63.719,59.000,169.000,9450.000,91.000
2020-12-11,835.334,15.000,1867.018,,4.177,98.000,23.000,62.878,53.000,183.000,7803.971,90.000
2020-12-12,782.448,17.000,1927.289,,5.173,64.000,46.000,57.013,59.000,251.000,9576.507,
2020-12-13,572.436,11.000,1823.013,,3.989,35.000,15.000,67.024,64.000,157.000,7534.000,87.000
2020-12-14,414.688,14.000,1862.168,,1.829,4.000,3.000,54.101,54.000,128.000,3496.000,87.000
2020-12-15,692.543,16.000,1851.530,9.410,2.293,40.000,3.000,64.430,58.000,126.000,4357.032,103.000
2020-12-16,895.379,15.000,1860.275,5.947,4.708,77.000,6.000,68.719,55.000,140.000,8487.000,92.000
2020-12-17,886.579,15.000,1853.560,7.190,2.775,74.000,3.000,65.355,51.000,144.000,5074.000,91.000
2020-12-18,876.098,16.000,1880.305,,4.818,89.000,15.753,63.797,50.000,207.000,8764.000,95.000
2020-12-19,1013.945,13.000,1829.487,2.820,6.247,128.000,10.000,69.849,54.000,216.000,11535.000,87.000
2020-12-20,930.705,16.000,1858.010,1.119,4.506,93.000,11.000,62.784,47.000,193.000,8897.000,94.000
2020-12-21,635.131,14.000,1847.738,3.353,3.571,50.000,4.000,60.491,48.000,113.000,6061.000,91.000
2020-12-22,689.029,15.000,1870.503,,3.430,71.000,5.000,60.871,46.000,141.000,6310.000,94.000
2020-12-23,795.212,16.000,1876.358,8.980,4.171,70.000,6.509,60.713,47.000,170.000,7665.813,97.500
2020-12-24,773.886,17.000,1856.786,,2.848,65.000,14.000,58.699,47.000,147.000,5187.000,77.500
2020-12-25,567.334,15.000,1899.328,,3.513,36.000,15.000,62.165,53.000,114.000,6750.000,106.000
2020-12-26,1377.356,15.000,1879.085,,7.558,145.000,14.000,78.754,66.000,235.000,14972.332,98.000
2020-12-27,700.503,18.000,1925.000,,5.244,49.000,19.000,64.372,52.000,175.000,10474.000,85.000
2020-12-28,602.626,15.000,1837.242,,3.728,21.000,8.000,68.953,59.000,128.000,7395.537,88.500
2020-12-29,759.917,16.000,1882.491,,6.490,48.000,25.000,63.063,53.000,206.000,12046.662,85.000
2020-12-30,821.630,14.000,1859.006,,3.943,68.000,10.000,62.565,47.000,144.000,7411.380,103.000
2020-12-31,491.985,18.000,1819.488,,2.054,5.000,2.000,65.631,58.000,71.000,3882.273,93.500
2021-01-01,427.079,15.000,1822.909,,2.782,20.000,15.000,62.364,51.000,103.000,5391.000,90.000
2021-01-02,416.464,8.000,1748.425,,2.252,2.000,17.000,55.262,49.000,46.000,4421.000,
2021-01-03,800.129,13.000,1845.283,4.330,3.360,80.000,4.000,60.742,48.000,160.000,6216.000,99.500
2021-01-04,768.225,15.000,1846.201,6.380,1.954,76.000,1.000,62.278,48.000,119.000,3573.000,87.000
2021-01-05,601.143,15.000,1841.504,5.410,3.448,56.000,6.000,57.817,48.000,114.000,6323.000,98.000
2021-01-06,658.009,16.000,1849.303,,3.069,49.000,4.000,63.966,48.000,108.000,5731.000,96.000
2021-01-07,876.884,15.000,1848.218,,2.440,70.000,2.000,63.117,49.000,107.000,4550.000,90.000
2021-01-08,606.663,15.000,1850.943,6.160,2.554,61.000,3.000,60.261,50.000,101.000,4842.000,95.000
2021-01-09,936.341,15.000,1853.533,8.230,3.641,95.000,5.000,61.802,47.000,187.000,6999.000,82.000
2021-01-10,463.256,13.000,1835.698,,1.463,38.000,3.000,55.877,46.000,103.000,2819.000,92.000
2021-01-11,787.996,14.000,1835.915,5.480,1.724,65.000,,59.985,46.000,114.000,3186.000,90.000
2021-01-12,847.454,15.000,1836.990,9.420,2.245,86.000,2.000,60.244,43.000,130.000,4288.000,83.000
2021-01-13,392.678,14.000,1805.765,,2.797,24.000,8.000,52.285,45.000,71.000,5220.000,91.000
2021-01-14,872.931,14.000,1847.855,,2.852,94.000,2.000,61.386,45.000,128.000,5344.000,88.000
2021-01-15,671.217,13.000,1860.001,9.080,2.463,50.000,4.000,60.125,47.000,137.000,4552.000,92.000
2021-01-16,521.512,16.000,1851.157,,3.552,34.000,3.000,65.884,56.000,133.000,6800.793,90.000
2021-01-17,383.026,13.000,1840.019,,2.302,14.000,7.000,59.423,50.000,96.000,4277.000,88.000
2021-01-18,443.062,7.000,1814.156,,2.652,58.000,7.000,60.848,49.000,67.000,4812.000,
2021-01-19,322.281,14.000,1840.128,,1.495,1.000,,55.929,47.000,59.000,2910.000,77.000
2021-01-20,428.586,14.000,1845.517,,1.389,32.000,,55.245,45.000,64.000,2633.000,95.500
2021-01-21,887.859,15.000,1875.118,8.610,2.869,91.000,3.000,61.967,46.000,138.000,5029.000,115.000
2021-01-22,619.590,13.000,1840.941,7.560,2.222,46.000,3.000,61.269,49.000,111.000,4154.000,90.000
2021-01-23,694.496,15.000,1855.849,,4.399,71.000,15.000,63.750,52.000,180.000,8536.000,90.000
2021-01-24,768.040,15.000,1873.401,5.830,3.634,83.000,10.000,63.587,49.000,180.000,6676.000,99.500
2021-01-25,551.383,14.000,1844.396,,2.887,50.000,3.000,59.074,49.000,87.000,5537.000,94.000
2021-01-26,659.706,13.000,1840.340,5.760,2.634,57.000,5.000,59.069,47.000,112.000,4636.000,99.000
2021-01-27,833.562,13.000,1858.117,11.010,2.321,83.000,2.000,63.949,50.000,122.000,4338.000,114.000
2021-01-28,498.528,13.000,1836.013,,2.746,41.000,4.000,58.738,51.000,96.000,5188.000,87.000
2021-01-29,268.020,12.000,1818.297,,1.165,,2.000,53.627,47.000,48.000,2207.000,90.000
2021-01-30,1117.165,13.000,1865.664,,4.836,110.000,5.000,66.393,49.000,227.000,8878.000,91.000
2021-01-31,923.185,15.000,1843.791,13.900,1.923,86.000,5.000,65.857,51.000,159.000,3445.000,98.500
2021-02-01,831.551,15.000,1850.394,5.830,3.254,93.000,5.000,63.990,46.000,159.000,6272.000,83.000
2021-02-02,928.558,16.000,1872.882,13.720,2.565,99.000,2.000,63.112,48.000,178.000,4913.000,90.000
2021-02-03,717.519,15.000,1870.784,,1.698,106.000,,59.991,48.000,168.000,3206.000,76.000
2021-02-04,298.013,11.000,1796.069,,0.907,14.000,3.000,56.485,48.000,42.000,1691.000,73.000
2021-02-05,547.941,15.000,1823.592,,4.925,54.000,9.599,56.159,46.000,124.000,8620.000,90.000
2021-02-06,993.492,16.000,1884.580,13.710,3.350,102.000,9.000,64.714,47.000,188.000,6487.656,90.000
2021-02-07,584.917,12.000,1876.402,,3.088,45.000,6.000,64.113,52.000,107.000,5675.085,96.000
2021-02-08,810.842,15.000,1823.885,13.710,1.988,77.000,1.000,64.846,51.000,114.000,3587.000,107.000
2021-02-09,594.803,12.000,1848.360,,2.528,73.000,6.000,55.922,47.000,117.000,4561.000,92.000
2021-02-10,662.111,15.000,1825.259,,1.883,61.000,4.000,60.799,48.000,87.000,3503.697,96.000
2021-02-11,1238.564,13.000,1871.587,13.740,3.501,113.000,5.000,68.174,49.000,160.000,6474.000,86.500
2021-02-12,379.241,15.000,1857.870,,1.699,3.000,5.000,58.485,52.000,66.000,3125.000,84.000
2021-02-13,1190.084,15.000,1848.581,,10.582,134.000,15.041,72.823,54.000,199.000,18716.771,100.000
2021-02-14,338.204,12.000,1837.385,,1.779,4.000,2.000,62.374,53.000,74.000,3241.000,103.500
2021-02-15,583.288,12.000,1816.502,13.670,1.094,48.000,2.000,61.347,48.000,84.000,2037.000,121.000
2021-02-16,479.321,12.000,1830.631,,1.697,43.000,6.000,58.519,48.000,75.000,3072.000,92.000
2021-02-17,794.868,15.000,1850.142,2.456,4.006,80.000,6.000,66.264,49.000,138.000,7827.000,83.000
2021-02-18,888.696,8.000,1824.896,22.850,1.032,77.000,,67.305,52.000,109.000,1954.000,96.000
2021-02-19,575.856,15.000,1881.839,,4.092,38.000,12.000,59.154,50.000,116.000,7735.000,92.000
2021-02-20,880.092,14.000,1887.932,,6.166,91.000,15.000,64.736,52.000,219.000,11896.397,
2021-02-21,411.208,11.000,1799.734,,1.942,35.000,9.000,64.981,54.000,81.000,3667.000,94.000
2021-02-22,639.980,13.000,1846.781,,2.638,66.000,3.000,58.248,47.000,103.000,4949.000,89.000
2021-02-23,368.198,12.000,1819.759,,2.424,21.000,,56.830,49.000,57.000,4612.000,95.500
2021-02-24,493.210,18.000,1894.017,,1.729,11.000,7.000,62.720,59.000,97.000,3398.000,97.000
2021-02-25,472.895,12.000,1797.093,,3.796,30.000,4.000,66.919,48.000,74.000,7403.174,83.000
2021-02-26,327.084,12.000,1825.311,,1.413,4.000,7.000,54.627,,47.000,2711.000,
2021-02-27,740.887,,1743.443,,0.368,2.000,2.000,57.198,,,781.000,
2021-02-28,398.464,12.000,1867.087,,2.651,3.000,4.000,65.607,61.500,98.000,5012.000,95.500
2021-03-01,947.890,7.000,1747.462,,1.599,43.000,1.000,62.534,51.000,61.000,3242.000,113.500
2021-03-02,518.241,7.000,1801.590,,2.656,3.000,1.000,57.028,51.000,41.000,5072.000,104.500
2021-03-03,363.101,12.000,1836.633,,2.123,11.000,8.000,61.770,,60.000,4189.000,
2021-03-04,915.267,15.000,1841.134,,3.040,85.000,2.000,67.034,49.000,136.000,5723.000,99.000
2021-03-05,904.755,14.000,1871.841,13.690,2.629,84.000,12.000,68.922,51.000,116.000,4938.000,95.000
2021-03-06,591.977,9.000,1816.361,,3.147,36.000,4.000,68.472,58.000,96.000,5920.000,92.000
2021-03-07,805.954,9.000,1849.758,,6.817,102.000,6.000,60.990,55.000,184.000,13733.000,87.000
2021-03-08,398.269,14.000,1847.717,,2.373,20.000,3.000,56.631,47.000,67.000,4441.953,93.000
2021-03-09,450.396,11.000,1827.843,,3.487,25.000,8.000,57.094,47.000,95.000,6790.000,87.000
2021-03-10,630.431,13.000,1842.472,6.020,2.901,54.000,5.000,61.645,49.000,98.000,5526.776,86.000
2021-03-11,739.878,12.000,1840.298,,3.458,77.000,3.000,60.691,44.000,118.000,6453.000,101.000
2021-03-12,652.735,12.000,1848.528,2.336,3.070,97.000,9.000,59.777,49.000,130.000,5637.000,98.500
2021-03-13,1133.057,14.000,1867.552,13.780,6.801,119.000,5.000,66.398,48.000,200.000,13348.000,102.000
2021-03-14,528.656,10.000,1724.403,,2.686,69.000,1.000,58.725,48.000,92.000,4905.000,92.000
2021-03-15,929.206,16.000,1851.480,9.410,2.406,91.000,3.000,59.938,39.000,147.000,4485.000,93.500
2021-03-16,954.926,15.000,1849.352,13.480,2.074,98.000,2.000,61.528,46.000,124.000,4001.000,83.000
2021-03-17,717.556,15.000,1860.934,5.610,1.563,91.000,5.000,60.506,48.000,114.000,2889.000,96.500
2021-03-18,372.078,12.000,1819.804,,2.475,22.000,1.000,57.496,49.000,71.000,4641.000,90.000
2021-03-19,1356.343,17.000,1877.307,13.930,4.593,127.000,4.000,69.074,43.000,208.000,7760.000,89.000
2021-03-20,855.956,15.000,1860.185,,7.408,112.000,9.000,64.207,48.000,204.000,14403.000,85.000
2021-03-21,702.189,14.000,1857.586,,5.689,70.000,8.000,60.376,46.000,130.000,9765.000,94.000
2021-03-22,193.911,11.000,1691.558,,0.948,1.000,,70.736,64.000,38.000,2034.000,103.000
2021-03-23,251.101,11.000,1763.935,,0.822,,,56.450,51.000,34.000,1544.000,63.000
2021-03-24,466.684,14.000,1825.514,7.570,1.907,39.000,5.000,56.047,46.000,94.000,3641.000,79.000
2021-03-25,854.204,13.000,1887.194,13.660,3.204,89.000,7.000,61.954,46.000,146.000,6124.000,90.000
2021-03-26,434.639,17.000,1847.216,,1.625,13.000,5.000,70.404,57.000,88.000,2947.000,90.000
2021-03-27,427.732,13.000,1836.630,,2.877,26.000,7.000,59.771,52.000,95.000,5512.000,85.000
2021-03-28,633.727,11.000,1814.202,,5.126,29.000,9.000,54.202,46.000,164.000,9923.000,110.000
2021-03-29,1233.932,14.000,1848.509,6.024,3.696,143.000,4.000,67.527,44.000,179.000,7136.092,93.000
2021-03-30,558.510,12.000,1826.759,,3.453,82.000,2.000,57.313,47.000,109.000,6546.000,90.000
2021-03-31,771.210,14.000,1831.935,4.835,2.591,85.000,4.000,60.131,45.000,123.000,4922.000,94.000
2021-04-01,477.407,13.000,1873.501,,3.425,35.000,5.000,55.330,47.000,103.000,6517.000,82.000
2021-04-02,759.754,15.000,1847.018,,7.760,76.000,7.000,63.743,51.000,185.000,15384.371,83.000
2021-04-03,605.815,11.000,1821.639,,4.078,9.000,6.000,60.672,54.000,53.000,7782.845,81.000
2021-04-04,443.540,12.000,1832.201,,1.765,44.000,12.000,65.612,58.000,103.000,3403.000,89.500
2021-04-05,542.404,14.000,1828.442,,2.995,40.000,1.000,56.827,44.000,112.000,5866.000,83.000
2021-04-06,933.889,14.000,1858.231,14.040,2.288,99.000,4.000,59.698,44.000,159.000,4325.303,85.000
2021-04-07,949.714,15.000,1881.593,4.887,2.649,102.000,2.000,64.468,44.000,153.000,4874.000,119.000
2021-04-08,704.523,13.000,1851.931,9.570,1.515,58.000,,64.324,48.000,106.000,2872.000,81.000
2021-04-09,801.976,16.000,1855.698,,5.878,96.000,8.000,62.788,47.000,162.000,10618.000,92.000
2021-04-10,646.272,14.000,1858.844,,3.008,63.000,7.000,60.704,48.000,128.000,5568.000,92.000
2021-04-11,646.659,13.000,1860.333,2.980,2.892,53.000,7.000,56.919,47.000,150.000,5465.000,85.000
2021-04-12,902.416,12.000,1810.659,,4.859,90.000,3.000,61.646,46.000,120.000,8622.000,101.000
2021-04-13,614.184,14.000,1862.853,,2.803,68.000,4.000,58.148,45.000,87.000,5075.000,91.000
2021-04-14,776.786,14.000,1857.410,14.020,1.794,49.000,2.000,57.817,45.000,111.000,3387.000,92.000
2021-04-15,563.621,16.000,1902.654,,3.831,17.000,2.000,56.259,58.000,153.000,7270.000,92.500
2021-04-16,506.071,16.000,1867.735,,3.228,12.000,4.000,70.205,,143.000,6124.000,
2021-04-17,538.995,13.000,1870.559,,4.668,25.000,1.000,59.871,61.000,180.000,8764.379,85.500
2021-04-18,558.107,10.000,1798.449,,2.475,20.000,2.000,68.936,,88.000,4733.852,
2021-04-19,412.333,9.000,1849.890,,2.729,11.000,5.000,61.156,53.000,72.000,5208.000,92.500
2021-04-20,548.577,15.000,1868.403,,1.558,21.000,,59.644,47.000,118.000,2802.000,99.000
2021-04-21,769.621,15.000,1850.845,14.100,1.026,70.000,3.000,65.573,51.000,113.000,1927.000,
2021-04-22,808.714,14.000,1858.334,,2.275,80.000,2.000,63.610,48.000,119.000,4183.000,104.000
2021-04-23,445.216,16.000,1850.723,,2.739,21.000,2.000,56.192,49.000,96.000,5119.000,106.000
2021-04-24,704.144,14.000,1838.312,1.128,4.764,72.000,10.000,61.208,48.000,128.000,7591.000,119.000
2021-04-25,383.216,14.000,1828.351,,2.209,17.000,10.000,54.017,46.000,87.000,4115.000,84.000
2021-04-26,929.747,11.000,1856.521,,4.054,84.000,5.869,64.327,45.000,125.000,7421.819,104.000
2021-04-27,535.954,13.000,1848.529,,3.827,57.000,4.000,64.541,61.000,91.000,7354.000,95.000
2021-04-28,448.207,12.000,1809.239,5.750,1.061,35.000,2.000,67.891,58.000,75.000,2016.000,87.500
2021-04-29,899.039,12.000,1844.849,14.580,1.351,92.000,2.000,63.084,62.000,118.000,2483.055,87.000
2021-04-30,537.391,13.000,1830.108,,4.461,64.000,4.000,64.338,52.000,105.000,8669.000,90.000
2021-05-01,821.524,15.000,1891.235,,6.071,97.000,15.000,62.855,46.000,179.000,11901.000,81.000
2021-05-02,353.167,7.000,1772.404,,2.311,25.000,1.000,71.732,55.000,55.000,4371.000,98.000
2021-05-03,727.220,15.000,1858.549,3.420,2.615,89.000,1.000,60.224,51.000,118.000,4885.000,90.000
2021-05-04,636.475,13.000,1832.256,8.220,2.653,69.000,3.000,59.159,47.000,113.000,4984.000,89.000
2021-05-05,1162.526,16.000,1878.456,4.734,5.199,149.000,8.195,68.178,48.000,188.000,9770.000,90.000
2021-05-06,614.856,13.000,1813.600,,5.796,86.000,6.000,62.286,53.000,115.000,10704.000,94.000
2021-05-07,583.237,15.000,1839.774,,3.584,59.000,2.000,57.700,49.000,115.000,6597.376,88.000
2021-05-08,883.247,16.000,1899.050,7.140,5.589,112.000,8.000,67.717,50.000,171.000,10487.134,87.000
2021-05-09,435.921,15.000,1858.175,,2.593,21.000,11.000,63.892,56.000,99.000,4789.000,91.000
2021-05-10,453.127,14.000,1839.948,,2.204,30.000,2.000,68.516,50.000,79.000,4229.000,91.000
